Source IP,Destination IP,Protocol,Timestamp,Source Port,Destination Port,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Length,IAT,SYN_ACK_Count,labels
192.168.10.12,178.172.160.17,6,2017-05-07 09:16:00,36434,443,0,0,0,1,0,0,0,0,300.2666667,450348,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49028,443,0,0,0,0,1,0,0,0,0.0,896,0,0
192.168.10.12,178.172.160.17,6,2017-05-07 09:16:00,36434,443,0,0,0,0,1,0,0,0,0.0,794,0,0
192.168.10.12,178.172.160.17,6,2017-05-07 09:16:00,36432,443,0,0,0,0,1,0,0,0,0.0,3063,0,0
192.168.10.12,178.172.160.17,6,2017-05-07 09:16:00,36436,443,0,0,0,1,0,0,0,0,300.2666667,452521,0,0
192.168.10.12,178.172.160.17,6,2017-05-07 09:16:00,36436,443,0,0,0,0,1,0,0,0,0.0,1238,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39828,443,0,0,0,1,0,0,0,0,680.1851852,434287,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:12:00,62395,53,0,0,0,0,0,0,0,0,53.33333333,140218,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:12:00,61391,53,0,0,0,0,0,0,0,0,76.6,58696419,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56720,443,0,0,0,1,0,0,0,0,114.5384615,435725,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56720,443,0,0,0,0,1,0,0,0,0.0,915,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56722,443,0,0,0,1,0,0,0,0,293.9333333,437098,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56722,443,0,0,0,0,1,0,0,0,0.0,1411,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39820,443,0,0,0,1,0,0,0,0,930.6976744,613843,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39822,443,0,0,0,1,0,0,0,0,716.0357143,604120,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39822,443,0,0,0,0,1,0,0,0,0.0,2535,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39824,443,0,0,0,1,0,0,0,0,691.0333333,599267,0,0
192.168.10.14,172.217.10.130,6,2017-05-07 09:16:00,49856,443,0,0,0,1,0,0,0,0,589.4680851,217458,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39830,443,0,0,0,1,0,0,0,0,810.88,574992,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39830,443,0,0,0,0,1,0,0,0,0.0,4285,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56728,443,0,0,0,1,0,0,0,0,662.0909091,436830,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56728,443,0,0,0,0,1,0,0,0,0.0,2065,0,0
172.217.10.130,192.168.10.14,6,2017-05-07 09:16:00,443,49856,0,0,0,0,1,0,0,0,6.0,1251,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56732,443,0,0,0,1,0,0,0,0,264.8461538,438043,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56732,443,0,0,0,0,1,0,0,0,0.0,3629,0,0
192.168.10.17,45.79.187.10,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48.0,68023878,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56726,443,0,0,0,1,0,0,0,0,721.0,595712,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56724,443,0,0,0,1,0,0,0,0,914.5,626207,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49092,443,0,0,0,1,0,0,0,0,130.9230769,429772,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49092,443,0,0,0,0,1,0,0,0,0.0,1303,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39826,443,0,0,0,1,0,0,0,0,1197.858268,1014433,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56746,443,0,0,0,1,0,0,0,0,279.3571429,445081,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56746,443,0,0,0,0,1,0,0,0,0.0,1353,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39864,443,0,0,0,1,0,0,0,0,886.7222222,595473,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39864,443,0,0,0,0,1,0,0,0,0.0,3271,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56744,443,0,0,0,1,0,0,0,0,898.2058824,585301,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39876,443,0,0,0,1,0,0,0,0,899.2307692,579012,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39876,443,0,0,0,0,1,0,0,0,0.0,2403,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39878,443,0,0,0,1,0,0,0,0,807.6666667,582405,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39874,443,0,0,0,1,0,0,0,0,818.8571429,597227,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39874,443,0,0,0,0,1,0,0,0,0.0,2416,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39882,443,0,0,0,1,0,0,0,0,882.173913,585644,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56760,443,0,0,0,1,0,0,0,0,846.0540541,586591,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56760,443,0,0,0,0,1,0,0,0,0.0,3120,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56762,443,0,0,0,1,0,0,0,0,867.0888889,586687,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56762,443,0,0,0,0,1,0,0,0,0.0,2060,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56764,443,0,0,0,1,0,0,0,0,938.7575758,597097,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56764,443,0,0,0,0,1,0,0,0,0.0,2425,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56766,443,0,0,0,1,0,0,0,0,881.3174603,746214,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39894,443,0,0,0,1,0,0,0,0,765.24,594443,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,39894,443,0,0,0,0,1,0,0,0,0.0,2085,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56770,443,0,0,0,1,0,0,0,0,898.3617021,606636,0,0
192.168.10.14,192.168.10.3,17,2017-05-07 08:56:00,137,137,0,0,0,0,0,0,0,0,65.23076923,455,0,0
192.168.10.12,178.255.83.1,6,2017-05-07 09:16:00,37198,80,0,0,0,1,0,0,0,0,129.8,1444908,0,0
192.168.10.12,178.255.83.1,6,2017-05-07 09:16:00,37198,80,0,0,0,0,1,0,0,0,0.0,1419,0,0
192.168.10.12,178.255.83.1,6,2017-05-07 09:16:00,37262,80,0,0,0,1,0,0,0,0,162.25,48391,0,0
192.168.10.12,178.255.83.1,6,2017-05-07 09:16:00,37262,80,0,0,0,0,1,0,0,0,0.0,1154,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56772,443,0,0,0,1,0,0,0,0,1063.8,592345,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56772,443,0,0,0,0,1,0,0,0,0.0,2885,0,0
192.168.10.12,178.255.83.1,6,2017-05-07 09:16:00,37264,80,0,0,0,1,0,0,0,0,162.25,47767,0,0
192.168.10.12,178.255.83.1,6,2017-05-07 09:16:00,37264,80,0,0,0,0,1,0,0,0,0.0,940,0,0
192.168.10.12,172.217.10.130,6,2017-05-07 09:16:00,44450,443,0,0,0,1,0,0,0,0,178.6764706,1188180,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49022,443,0,0,0,1,0,0,0,0,275.75,2651714,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:12:00,60053,53,0,0,0,0,0,0,0,0,78.66666667,193629,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,61937,53,0,0,0,0,0,0,0,0,56.66666667,38863,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49022,443,0,0,0,0,1,0,0,0,0.0,2321,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56776,443,0,0,0,1,0,0,0,0,849.5957447,596827,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56776,443,0,0,0,0,1,0,0,0,0.0,4160,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56774,443,0,0,0,1,0,0,0,0,911.0196078,742197,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56774,443,0,0,0,0,1,0,0,0,0.0,1731,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56778,443,0,0,0,1,0,0,0,0,856.0,601236,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56778,443,0,0,0,0,1,0,0,0,0.0,2541,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,61537,53,0,0,0,0,0,0,0,0,71.0,30534,0,0
192.168.10.12,192.168.10.3,17,2017-05-07 08:44:00,48400,53,0,0,0,0,0,0,0,0,75.4,159,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,61407,53,0,0,0,0,0,0,0,0,71.0,360566,0,0
192.168.10.12,178.172.160.3,6,2017-05-07 09:16:00,50082,443,0,0,0,1,0,0,0,0,684.84,457450,0,0
192.168.10.12,178.172.160.3,6,2017-05-07 09:16:00,50080,443,0,0,0,1,0,0,0,0,636.24,470849,0,0
192.168.10.12,178.172.160.3,6,2017-05-07 09:16:00,50086,443,0,0,0,1,0,0,0,0,635.8947368,452755,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60208,53,0,0,0,0,0,0,0,0,75.0,47757,0,0
192.168.10.12,172.217.12.206,6,2017-05-07 09:16:00,51870,443,0,0,0,1,0,0,0,0,308.8666667,90766,0,0
192.168.10.12,178.172.160.3,6,2017-05-07 09:16:00,50086,443,0,0,0,0,1,0,0,0,0.0,9153,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:02:00,60216,53,0,0,0,0,0,0,0,0,70.66666667,61604,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:12:00,61328,53,0,0,0,0,0,0,0,0,54.33333333,34850,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56780,443,0,0,0,1,0,0,0,0,781.3055556,583964,0,0
192.168.10.12,172.217.12.194,6,2017-05-07 09:16:00,48322,443,0,0,0,1,0,0,0,0,373.7619048,1510650,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:02:00,60659,53,0,0,0,0,0,0,0,0,55.66666667,60438,0,0
192.168.10.14,192.168.10.3,17,2017-05-07 09:10:00,62449,53,0,0,0,0,0,0,0,0,66.6,184,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:53:00,60621,53,0,0,0,0,0,0,0,0,87.66666667,120539,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,61663,53,0,0,0,0,0,0,0,0,80.0,84720,0,0
172.217.12.206,192.168.10.12,6,2017-05-07 09:16:00,443,51870,0,1,0,0,1,0,0,0,76.7,2988,1,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:13:00,61253,53,0,0,0,0,0,0,0,0,64.8,42914539,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,62509,53,0,0,0,0,0,0,0,0,104.3333333,240093,0,0
192.168.10.14,192.168.10.3,17,2017-05-07 08:54:00,51843,53,0,0,0,0,0,0,0,0,70.8,85166,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:55:00,61832,53,0,0,0,0,0,0,0,0,45.33333333,23773,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61579,53,0,0,0,0,0,0,0,0,73.0,70587653,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:06:00,60580,53,0,0,0,0,0,0,0,0,97.33333333,50004,0,0
172.217.12.194,192.168.10.12,6,2017-05-07 09:16:00,443,48322,0,1,0,0,1,0,0,0,19.6,36880,1,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:52:00,60061,53,0,0,0,0,0,0,0,0,62.6,115030068,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:12:00,61844,53,0,0,0,0,0,0,0,0,76.66666667,1132,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56788,443,0,0,0,1,0,0,0,0,1016.447368,594670,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,60804,53,0,0,0,0,0,0,0,0,161.3333333,31779,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,61854,53,0,0,0,0,0,0,0,0,58.66666667,55043,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,61005,53,0,0,0,0,0,0,0,0,54.33333333,24370,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61486,53,0,0,0,0,0,0,0,0,85.0,59545,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56798,443,0,0,0,1,0,0,0,0,1097.315789,603070,0,0
192.168.10.14,157.240.11.22,6,2017-05-07 09:16:00,49864,443,0,0,0,1,0,0,0,0,311.1538462,220677,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:55:00,61038,53,0,0,0,0,0,0,0,0,98.33333333,80358,0,0
192.168.10.12,192.168.10.3,17,2017-05-07 09:09:00,1689,53,0,0,0,0,0,0,0,0,41.4,66575,0,0
157.240.11.22,192.168.10.14,6,2017-05-07 09:16:00,443,49864,0,1,0,0,1,0,0,0,90.5,32581,1,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,62506,53,0,0,0,0,0,0,0,0,73.33333333,24704,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,62226,53,0,0,0,0,0,0,0,0,69.6,2047216,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56802,443,0,0,0,1,0,0,0,0,833.2608696,606929,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56804,443,0,0,0,1,0,0,0,0,924.8235294,593359,0,0
192.168.10.14,172.217.3.99,6,2017-05-07 09:16:00,49873,443,0,0,0,1,0,0,0,0,543.2162162,217421,0,0
192.168.10.12,172.217.10.130,6,2017-05-07 09:16:00,44536,443,0,0,0,1,0,0,0,0,303.0714286,114335,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56810,443,0,0,0,1,0,0,0,0,916.4318182,602344,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56810,443,0,0,0,0,1,0,0,0,0.0,3515,0,0
172.217.3.99,192.168.10.14,6,2017-05-07 09:16:00,443,49873,0,0,0,0,1,0,0,0,6.0,6120,0,0
192.168.10.12,172.217.9.225,6,2017-05-07 09:16:00,52336,443,0,0,0,1,0,0,0,0,210.125,142655,0,0
192.168.10.51,224.0.0.251,17,2017-05-07 09:08:00,5353,5353,0,0,0,0,0,0,0,0,39.0,12,0,0
172.217.10.130,192.168.10.12,6,2017-05-07 09:16:00,443,44536,0,1,0,0,1,0,0,0,78.0,27512,1,0
172.217.9.225,192.168.10.12,6,2017-05-07 09:16:00,443,52336,0,0,0,0,1,0,0,0,0.0,3003,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49178,443,0,0,0,1,0,0,0,0,135.3846154,454247,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49178,443,0,0,0,0,1,0,0,0,0.0,2883,0,0
192.168.10.12,172.217.10.130,6,2017-05-07 09:16:00,44546,443,0,0,0,1,0,0,0,0,283.2666667,125676,0,0
192.168.10.12,172.217.10.130,6,2017-05-07 09:16:00,44542,443,0,0,0,1,0,0,0,0,224.9583333,160465,0,0
172.217.10.130,192.168.10.12,6,2017-05-07 09:16:00,443,44546,0,1,0,0,1,0,0,0,66.5,27303,1,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56818,443,0,0,0,1,0,0,0,0,853.3863636,585489,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56818,443,0,0,0,0,1,0,0,0,0.0,3111,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:16:00,50612,443,0,0,0,1,0,0,0,0,767.7297297,1117991,0,0
172.217.10.130,192.168.10.12,6,2017-05-07 09:16:00,443,44542,0,0,0,0,1,0,0,0,0.0,4379,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49182,443,0,0,0,1,0,0,0,0,315.0714286,438860,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49184,443,0,0,0,1,0,0,0,0,315.1428571,439241,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49182,443,0,0,0,0,1,0,0,0,0.0,2504,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49184,443,0,0,0,0,1,0,0,0,0.0,2329,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56830,443,0,0,0,1,0,0,0,0,749.85,464226,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56830,443,0,0,0,0,1,0,0,0,0.0,3024,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56824,443,0,0,0,1,0,0,0,0,843.6964286,747848,0,0
192.168.10.12,172.217.7.228,6,2017-05-07 09:16:00,53478,443,0,0,0,1,0,0,0,0,233.0526316,288584,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56854,443,0,0,0,1,0,0,0,0,329.8,446369,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56854,443,0,0,0,0,1,0,0,0,0.0,3070,0,0
172.217.7.228,192.168.10.12,6,2017-05-07 09:16:00,443,53478,0,0,0,0,1,0,0,0,8.8,18741,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,60970,53,0,0,0,0,0,0,0,0,80.66666667,30583,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49190,443,0,0,0,1,0,0,0,0,275.6875,750925,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49190,443,0,0,0,0,1,0,0,0,0.0,2319,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,60334,53,0,0,0,0,0,0,0,0,148.6666667,369886,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,61766,53,0,0,0,0,0,0,0,0,75.33333333,27030,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56848,443,0,0,0,1,0,0,0,0,997.78125,605734,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56848,443,0,0,0,0,1,0,0,0,0.0,5631,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56858,443,0,0,0,1,0,0,0,0,424.4705882,446507,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:16:00,50612,443,0,0,0,0,1,0,0,0,620.5714286,434620,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,60547,53,0,0,0,0,0,0,0,0,68.0,60586,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56852,443,0,0,0,1,0,0,0,0,786.4074074,598118,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:52:00,61823,53,0,0,0,0,0,0,0,0,62.66666667,61206,0,0
192.168.10.17,104.17.155.30,6,2017-05-07 09:14:00,38425,443,0,0,0,1,0,0,0,0,1339.297938,75705171,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,60850,53,0,0,0,0,0,0,0,0,70.0,63448,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:06:00,61469,53,0,0,0,0,0,0,0,0,61.33333333,323117,0,0
192.168.10.14,172.217.10.130,6,2017-05-07 09:16:00,49881,443,0,0,0,1,0,0,0,0,248.6315789,163796,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49220,443,0,0,0,1,0,0,0,0,130.8461538,438399,0,0
172.217.10.130,192.168.10.14,6,2017-05-07 09:16:00,443,49881,0,0,0,0,1,0,0,0,12.4,5768,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56862,443,0,0,0,1,0,0,0,0,865.7666667,597008,0,0
192.168.10.14,172.217.12.206,6,2017-05-07 09:16:00,49885,443,0,0,0,1,0,0,0,0,332.7142857,107331,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,61574,53,0,0,0,0,0,0,0,0,80.33333333,567,0,0
192.168.10.14,74.125.192.156,6,2017-05-07 09:16:00,49882,443,0,0,0,1,0,0,0,0,215.8461538,183153,0,0
172.217.12.206,192.168.10.14,6,2017-05-07 09:16:00,443,49885,0,1,0,0,1,0,0,0,108.7142857,4097,1,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:13:00,60067,53,0,0,0,0,0,0,0,0,87.33333333,23511,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,60373,53,0,0,0,0,0,0,0,0,87.8,21487347,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61821,53,0,0,0,0,0,0,0,0,95.33333333,176681,0,0
74.125.192.156,192.168.10.14,6,2017-05-07 09:16:00,443,49882,0,0,0,0,1,0,0,0,6.0,4,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56866,443,0,0,0,1,0,0,0,0,1023.909091,598568,0,0
192.168.10.14,54.192.37.17,6,2017-05-07 09:16:00,49886,443,0,0,0,1,0,0,0,0,320.25,186417,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56886,443,0,0,0,1,0,0,0,0,459.25,438359,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56874,443,0,0,0,1,0,0,0,0,925.2564103,588904,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56886,443,0,0,0,0,1,0,0,0,0.0,2461,0,0
54.192.37.17,192.168.10.14,6,2017-05-07 09:16:00,443,49886,0,0,0,0,1,0,0,0,6.0,3,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49236,443,0,0,0,1,0,0,0,0,121.3571429,616835,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56882,443,0,0,0,1,0,0,0,0,955.975,603197,0,0
74.125.192.156,192.168.10.14,6,2017-05-07 09:16:00,443,49882,0,0,0,0,1,0,0,0,6.0,246918,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56882,443,0,0,0,0,1,0,0,0,0.0,22921,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49236,443,0,0,0,0,1,0,0,0,0.0,12670,0,0
192.168.10.12,172.217.10.10,6,2017-05-07 09:16:00,38522,443,0,0,0,1,0,0,0,0,209.3181818,838556,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56892,443,0,0,0,1,0,0,0,0,386.3333333,436680,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56892,443,0,0,0,0,1,0,0,0,0.0,9000,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:06:00,60694,53,0,0,0,0,0,0,0,0,140.8,6333270,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61107,53,0,0,0,0,0,0,0,0,78.66666667,774,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56884,443,0,0,0,1,0,0,0,0,930.703125,730610,0,0
172.217.10.10,192.168.10.12,6,2017-05-07 09:16:00,443,38522,0,0,0,0,1,0,0,0,8.333333333,32550,0,0
192.168.10.12,172.217.10.10,6,2017-05-07 09:16:00,38528,443,0,0,0,1,0,0,0,0,167.9428571,820754,0,0
192.168.10.12,172.217.10.10,6,2017-05-07 09:16:00,38530,443,0,0,0,1,0,0,0,0,176.7878788,828836,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:16:00,50724,443,0,0,0,1,0,0,0,0,151.7692308,469830,0,0
172.217.10.10,192.168.10.12,6,2017-05-07 09:16:00,443,38528,0,0,0,0,1,0,0,0,0.0,3,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:16:00,50724,443,0,0,0,0,1,0,0,0,0.0,2647,0,0
172.217.10.10,192.168.10.12,6,2017-05-07 09:16:00,443,38530,0,1,0,0,1,0,0,0,17.33333333,37339,1,0
192.168.10.12,72.167.239.239,6,2017-05-07 09:16:00,58940,80,0,0,0,1,0,0,0,0,91.33333333,60331,0,0
192.168.10.12,72.167.239.239,6,2017-05-07 09:16:00,58936,80,0,0,0,1,0,0,0,0,91.33333333,60595,0,0
192.168.10.12,72.167.239.239,6,2017-05-07 09:16:00,58938,80,0,0,0,1,0,0,0,0,182.0,94903,0,0
192.168.10.12,72.167.239.239,6,2017-05-07 09:16:00,58938,80,0,0,0,0,1,0,0,0,6.0,6994,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49254,443,0,0,0,1,0,0,0,0,130.8461538,438879,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49256,443,0,0,0,1,0,0,0,0,130.8461538,441963,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49254,443,0,0,0,0,1,0,0,0,0.0,3745,0,0
192.168.10.12,178.172.160.16,6,2017-05-07 09:16:00,49256,443,0,0,0,0,1,0,0,0,0.0,2349,0,0
192.168.10.12,72.167.239.239,6,2017-05-07 09:16:00,58942,80,0,0,0,1,0,0,0,0,337.0,63886,0,0
192.168.10.12,72.167.239.239,6,2017-05-07 09:16:00,58942,80,0,0,0,0,1,0,0,0,0.0,11647,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:16:00,50734,443,0,0,0,1,0,0,0,0,171.8461538,497937,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:16:00,50734,443,0,0,0,0,1,0,0,0,7.75,2756,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56912,443,0,0,0,1,0,0,0,0,425.7333333,489529,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,40036,443,0,0,0,1,0,0,0,0,399.8947368,510597,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56912,443,0,0,0,0,1,0,0,0,0.0,8428,0,0
192.168.10.12,178.154.131.216,6,2017-05-07 09:16:00,45172,443,0,0,0,1,0,0,0,0,369.1111111,5187767,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,40034,443,0,0,0,1,0,0,0,0,486.5333333,520191,0,0
192.168.10.12,178.172.160.5,6,2017-05-07 09:16:00,40034,443,0,0,0,0,1,0,0,0,0.0,2570,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56914,443,0,0,0,1,0,0,0,0,688.3809524,509417,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:16:00,50746,443,0,0,0,1,0,0,0,0,295.5714286,490137,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:16:00,50746,443,0,0,0,0,1,0,0,0,0.0,15741,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56902,443,0,0,0,1,0,0,0,0,880.25,639843,0,0
192.168.10.12,178.172.160.4,6,2017-05-07 09:16:00,56902,443,0,0,0,0,1,0,0,0,0.0,8092,0,0
