Source IP,Destination IP,Protocol,Timestamp,Source Port,Destination Port,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Length,IAT,SYN_ACK_Count,labels
192.168.10.9,104.27.145.38,6,2017-05-07 09:14:00,15090,80,0,0,0,1,0,0,0,0,1036,47194688,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:15:00,15090,80,0,0,0,0,1,0,0,0,6,105,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:14:00,15112,80,0,0,0,1,0,0,0,0,816,46130009,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:15:00,15112,80,0,0,0,0,1,0,0,0,6,32,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:14:00,15085,80,0,0,0,1,0,0,0,0,1026,47204864,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:15:00,15085,80,0,0,0,0,1,0,0,0,6,71,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:14:00,15109,80,0,0,0,1,0,0,0,0,936,46137936,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:15:00,15109,80,0,0,0,0,1,0,0,0,6,31,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:14:00,15111,80,0,0,0,1,0,0,0,0,849,46145911,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:15:00,15111,80,0,0,0,0,1,0,0,0,6,39,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:14:00,15110,80,0,0,0,1,0,0,0,0,909,46178036,0,0
192.168.10.9,104.27.145.38,6,2017-05-07 09:15:00,15110,80,0,0,0,0,1,0,0,0,6,52,0,0
192.168.10.19,192.168.10.50,6,2017-05-07 09:15:00,53970,22,0,0,0,1,0,0,0,0,111,1407537,0,0
192.168.10.19,192.168.10.50,6,2017-05-07 09:15:00,53970,22,0,0,0,0,1,1,0,0,0,159,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:14:00,15061,80,0,0,0,1,0,0,0,0,402,48596156,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:15:00,15061,80,0,0,0,0,1,0,0,0,6,101,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:14:00,15060,80,0,0,0,1,0,0,0,0,703,48596720,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:15:00,15060,80,0,0,0,0,1,0,0,0,6,60,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:14:00,15124,80,0,0,0,1,0,0,0,0,140,46227129,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:15:00,15124,80,0,0,0,0,1,0,0,0,6,51,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:14:00,15126,80,0,0,0,1,0,0,0,0,796,46222653,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:15:00,15126,80,0,0,0,0,1,0,0,0,6,122,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:14:00,15125,80,0,0,0,1,0,0,0,0,150,46255073,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:15:00,15125,80,0,0,0,0,1,0,0,0,6,37,0,0
192.168.10.9,104.16.17.35,6,2017-05-07 09:14:00,15076,80,0,0,0,1,0,0,0,0,895,48559783,0,0
192.168.10.9,104.16.17.35,6,2017-05-07 09:15:00,15076,80,0,0,0,0,1,0,0,0,6,92,0,0
192.168.10.9,104.16.23.35,6,2017-05-07 09:14:00,15137,80,0,0,0,1,0,0,0,0,97,46061552,0,0
192.168.10.9,104.16.23.35,6,2017-05-07 09:15:00,15137,80,0,0,0,0,1,0,0,0,6,108,0,0
192.168.10.17,74.117.214.3,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,66086669,0,0
192.168.10.51,23.61.187.27,6,2017-05-07 09:14:00,46574,80,0,0,0,1,0,0,0,0,184,24520059,0,0
192.168.10.19,206.108.0.131,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,66022223,0,0
192.168.10.19,99.224.25.39,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,68063998,0,0
192.168.10.15,165.254.0.106,6,2017-05-07 09:12:00,49772,80,0,0,0,1,0,0,0,0,1816,56306996,0,0
192.168.10.15,165.254.0.106,6,2017-05-07 09:15:00,49772,80,0,0,0,0,1,1,0,0,6,22920,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:14:00,14970,80,0,0,0,1,0,0,0,0,924,57728068,0,0
192.168.10.9,104.27.144.38,6,2017-05-07 09:15:00,14970,80,0,0,0,0,1,0,0,0,6,93,0,0
192.168.10.12,66.228.59.187,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,47623,0,0
192.168.10.12,192.154.108.74,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,69535,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:55:00,61200,53,0,0,0,0,0,0,0,0,97,23342,0,0
192.168.10.12,138.236.128.36,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,43879,0,0
192.168.10.9,52.11.17.245,6,2017-05-07 09:14:00,14962,443,0,0,0,1,0,0,0,0,154,60420546,0,0
192.168.10.19,144.217.164.10,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,68016096,0,0
192.168.10.19,206.75.89.101,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,69086099,0,0
192.168.10.9,52.10.50.117,6,2017-05-07 09:14:00,14965,443,0,0,0,1,0,0,0,0,148,61071559,0,0
192.168.10.19,192.95.27.155,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,66016643,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,62477,53,0,0,0,0,0,0,0,0,62,79909514,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,60227,53,0,0,0,0,0,0,0,0,113,572,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:50:00,60336,53,0,0,0,0,0,0,0,0,102,1270636,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,61995,53,0,0,0,0,0,0,0,0,90,46367,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:12:00,60551,53,0,0,0,0,0,0,0,0,64,31056,0,0
192.168.10.16,121.40.97.32,6,2017-05-07 09:15:00,41096,443,0,0,0,1,0,0,0,0,238,815749,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,60819,53,0,0,0,0,0,0,0,0,136,24670,0,0
192.168.10.9,52.57.192.65,6,2017-05-07 09:14:00,15083,80,0,0,0,1,0,0,0,0,381,61994971,0,0
192.168.10.9,52.57.192.65,6,2017-05-07 09:15:00,15083,80,0,0,0,0,1,0,0,0,6,96,0,0
192.168.10.9,52.57.192.65,6,2017-05-07 09:14:00,15102,80,0,0,0,1,0,0,0,0,66,61279886,0,0
192.168.10.9,52.57.192.65,6,2017-05-07 09:15:00,15102,80,0,0,0,0,1,0,0,0,6,28,0,0
121.40.97.32,192.168.10.16,6,2017-05-07 09:15:00,443,41096,0,1,0,0,1,0,0,0,122,52804,1,0
192.168.10.19,198.245.51.213,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,67016460,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,62349,53,0,0,0,0,0,0,0,0,75,23513,0,0
192.168.10.9,52.57.192.65,6,2017-05-07 09:14:00,15084,80,0,0,0,1,0,0,0,0,858,62993649,0,0
192.168.10.9,52.57.192.65,6,2017-05-07 09:15:00,15084,80,0,0,0,0,1,0,0,0,6,101,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,60553,53,0,0,0,0,0,0,0,0,76,67388586,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,60922,53,0,0,0,0,0,0,0,0,85,546666,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:06:00,60283,53,0,0,0,0,0,0,0,0,93,49646,0,0
8.6.0.1,8.0.6.4,0,2017-05-07 09:13:00,0,0,0,0,0,0,0,0,0,0,0,119300254,0,0
192.168.10.16,192.168.10.3,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,98,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:05:00,60888,53,0,0,0,0,0,0,0,0,92,100215224,0,0
192.168.10.25,192.168.10.50,6,2017-05-07 09:15:00,49826,46724,0,0,0,1,0,0,0,0,512,60568,0,0
192.168.10.50,192.168.10.25,6,2017-05-07 09:15:00,46724,49826,0,0,0,0,1,1,0,0,0,4,0,0
192.168.10.25,192.168.10.50,6,2017-05-07 09:15:00,49822,21,0,0,0,1,0,0,0,0,10,202585,0,0
192.168.10.50,192.168.10.25,6,2017-05-07 09:15:00,21,49822,0,1,0,0,1,0,0,0,9,1,1,0
192.168.10.25,192.168.10.50,6,2017-05-07 09:15:00,49822,21,0,0,0,0,1,0,0,0,0,49,0,0
192.168.10.19,66.70.172.17,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,67016520,0,0
192.168.10.15,64.4.54.254,6,2017-05-07 09:13:00,49797,443,0,0,0,1,0,0,0,0,431,73406246,0,0
192.168.10.15,64.4.54.254,6,2017-05-07 09:15:00,49797,443,0,0,0,0,1,1,0,0,6,63245,0,0
192.168.10.9,54.182.222.65,6,2017-05-07 09:14:00,15021,80,0,0,0,1,0,0,0,0,53,75072164,0,0
192.168.10.9,54.182.222.65,6,2017-05-07 09:15:00,15021,80,0,0,0,0,1,0,0,0,6,100,0,0
192.168.10.19,104.20.87.108,6,2017-05-07 09:14:00,37471,443,0,1,0,0,1,0,0,0,29,63035546,1,0
104.20.87.108,192.168.10.19,6,2017-05-07 09:15:00,443,37471,0,0,0,0,1,0,0,0,6,352,0,0
192.168.10.14,192.168.10.3,17,2017-05-07 09:11:00,123,123,0,0,0,0,0,0,0,0,48,103,0,0
192.168.10.17,54.214.234.239,6,2017-05-07 09:14:00,45622,443,0,0,0,1,0,0,0,0,207,61873298,0,0
192.168.10.17,52.71.215.215,6,2017-05-07 09:14:00,60902,443,0,0,0,1,0,0,0,0,163,60207763,0,0
192.168.10.17,52.71.215.215,6,2017-05-07 09:15:00,60902,443,0,0,0,0,1,0,0,0,0,123,0,0
192.168.10.51,162.213.33.48,6,2017-05-07 09:15:00,46902,443,0,0,0,1,0,0,0,0,85,825191,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,62433,53,0,0,0,0,0,0,0,0,105,70591,0,0
192.168.10.51,162.213.33.48,6,2017-05-07 09:15:00,46901,443,0,0,0,1,0,0,0,0,221,2020649,0,0
192.168.10.51,23.50.75.27,6,2017-05-07 09:14:00,50151,80,0,0,0,1,0,0,0,0,134,56940374,0,0
192.168.10.19,162.247.242.20,6,2017-05-07 09:14:00,57047,443,0,0,0,0,1,0,0,0,3,55733437,0,0
162.247.242.20,192.168.10.19,6,2017-05-07 09:15:00,443,57047,0,0,0,0,1,0,0,0,0,3,0,0
192.168.10.19,199.59.148.11,6,2017-05-07 09:12:00,33338,443,0,0,0,1,0,0,0,0,241,117914167,0,0
192.168.10.19,157.240.2.25,6,2017-05-07 09:12:00,51626,443,0,0,0,1,0,0,0,0,1211,119022289,0,0
192.168.10.19,31.13.80.36,6,2017-05-07 09:12:00,47717,443,0,0,0,1,0,0,0,0,199,118023671,0,0
192.168.10.19,199.59.148.12,6,2017-05-07 09:12:00,48056,443,0,0,0,1,0,0,0,0,223,117821956,0,0
192.168.10.9,52.24.139.120,6,2017-05-07 09:14:00,15146,443,0,0,0,1,0,0,0,0,226,60895533,0,0
192.168.10.9,35.160.249.127,6,2017-05-07 09:14:00,15145,443,0,0,0,1,0,0,0,0,234,61204735,0,0
192.168.10.9,35.160.249.127,6,2017-05-07 09:14:00,15143,443,0,0,0,1,0,0,0,0,189,61205646,0,0
192.168.10.9,35.160.249.127,6,2017-05-07 09:14:00,15142,443,0,0,0,1,0,0,0,0,189,61206221,0,0
192.168.10.9,35.160.249.127,6,2017-05-07 09:14:00,15141,443,0,0,0,1,0,0,0,0,190,61206445,0,0
192.168.10.9,35.160.249.127,6,2017-05-07 09:14:00,15140,443,0,0,0,1,0,0,0,0,248,61206941,0,0
192.168.10.9,35.160.249.127,6,2017-05-07 09:14:00,15144,443,0,0,0,1,0,0,0,0,298,61206786,0,0
192.168.10.9,35.160.249.127,6,2017-05-07 09:15:00,15143,443,0,0,0,0,1,0,0,0,6,5,0,0
192.168.10.51,176.34.241.77,6,2017-05-07 09:14:00,55193,443,0,0,0,1,0,0,0,0,448,60814703,0,0
192.168.10.51,176.34.106.41,6,2017-05-07 09:14:00,53300,443,0,0,0,1,0,0,0,0,496,63075090,0,0
192.168.10.51,176.34.106.41,6,2017-05-07 09:14:00,53313,443,0,0,0,1,0,0,0,0,330,62439306,0,0
192.168.10.51,176.34.106.41,6,2017-05-07 09:14:00,53312,443,0,0,0,1,0,0,0,0,882,62443940,0,0
176.34.106.41,192.168.10.51,6,2017-05-07 09:15:00,443,53300,0,0,0,0,1,0,0,0,0,55991,0,0
192.168.10.19,199.59.148.11,6,2017-05-07 09:15:00,33338,443,0,1,0,0,1,0,0,0,28,4036100,1,0
192.168.10.19,31.13.80.36,6,2017-05-07 09:15:00,47717,443,0,1,0,0,1,0,0,0,28,4036379,1,0
192.168.10.19,157.240.2.25,6,2017-05-07 09:15:00,51626,443,0,1,0,0,1,0,0,0,28,4036546,1,0
192.168.10.19,199.59.148.12,6,2017-05-07 09:15:00,48056,443,0,1,0,0,1,0,0,0,28,4036818,1,0
31.13.80.36,192.168.10.19,6,2017-05-07 09:15:00,443,47717,0,1,0,0,1,0,0,0,22,256,1,0
157.240.2.25,192.168.10.19,6,2017-05-07 09:15:00,443,51626,0,1,0,0,1,0,0,0,30,4,1,0
199.59.148.11,192.168.10.19,6,2017-05-07 09:15:00,443,33338,0,0,0,0,1,0,0,0,7,4,0,0
199.59.148.12,192.168.10.19,6,2017-05-07 09:15:00,443,48056,0,1,0,0,1,0,0,0,20,4,1,0
192.168.10.9,23.61.187.27,6,2017-05-07 09:14:00,15054,80,0,0,0,1,0,0,0,0,91,87791557,0,0
192.168.10.9,23.61.187.27,6,2017-05-07 09:15:00,15054,80,0,0,0,0,1,0,0,0,6,117,0,0
199.59.148.11,192.168.10.19,6,2017-05-07 09:15:00,443,33338,0,0,0,0,1,0,0,0,3,187238,0,0
192.168.10.51,52.48.195.24,6,2017-05-07 09:14:00,50882,443,0,0,0,1,0,0,0,0,249,61453840,0,0
192.168.10.51,52.48.195.24,6,2017-05-07 09:14:00,50879,443,0,0,0,1,0,0,0,0,261,61457244,0,0
192.168.10.51,52.48.195.24,6,2017-05-07 09:14:00,50883,443,0,0,0,1,0,0,0,0,276,61457214,0,0
192.168.10.51,23.50.75.27,6,2017-05-07 09:14:00,50164,80,0,0,0,1,0,0,0,0,118,62990673,0,0
192.168.10.50,192.168.10.3,6,2017-05-07 09:13:00,54630,389,0,1,0,0,1,0,0,0,244,116560458,1,0
192.168.10.50,192.168.10.3,6,2017-05-07 09:13:00,54634,389,0,1,0,0,1,0,0,0,244,116560321,1,0
192.168.10.9,192.168.10.50,6,2017-05-07 09:15:00,15154,22393,0,0,0,1,0,0,0,0,934,34282,0,0
192.168.10.9,192.168.10.50,6,2017-05-07 09:15:00,15154,22393,0,0,0,0,1,1,0,0,6,171,0,0
192.168.10.9,192.168.10.50,6,2017-05-07 09:15:00,15153,21,0,0,0,1,0,0,0,0,15,163267,0,0
192.168.10.50,192.168.10.9,6,2017-05-07 09:15:00,21,15153,0,1,0,0,1,0,0,0,11,1,1,0
192.168.10.9,192.168.10.50,6,2017-05-07 09:15:00,15153,21,0,0,0,0,1,0,0,0,6,49,0,0
192.168.10.51,54.194.212.68,6,2017-05-07 09:14:00,34457,443,0,0,0,1,0,0,0,0,357,64128562,0,0
192.168.10.51,52.48.195.24,6,2017-05-07 09:14:00,50880,443,0,0,0,1,0,0,0,0,304,64452989,0,0
192.168.10.51,129.146.12.97,6,2017-05-07 09:14:00,58885,443,0,0,0,1,0,0,0,0,183,66144903,0,0
192.168.10.51,129.146.12.97,6,2017-05-07 09:16:00,58885,443,0,0,0,0,1,0,0,0,0,43,0,0
192.168.10.51,23.50.75.27,6,2017-05-07 09:14:00,50155,80,0,0,0,1,0,0,0,0,103,68163234,0,0
192.168.10.25,200.228.16.151,6,2017-05-07 09:15:00,49828,443,0,0,0,1,0,0,0,0,300,3781923,0,0
192.168.10.25,200.228.16.151,6,2017-05-07 09:15:00,49829,443,0,0,0,1,0,0,0,0,430,3781786,0,0
192.168.10.25,200.228.16.151,6,2017-05-07 09:15:00,49827,443,0,0,0,1,0,0,0,0,537,3782531,0,0
192.168.10.25,200.228.16.151,6,2017-05-07 09:15:00,49825,443,0,0,0,1,0,0,0,0,546,24371218,0,0
200.228.16.151,192.168.10.25,6,2017-05-07 09:16:00,443,49825,0,1,0,0,1,0,0,0,653,61265,1,0
192.168.10.51,52.48.195.24,6,2017-05-07 09:14:00,50881,443,0,0,0,1,0,0,0,0,294,66453648,0,0
192.168.10.16,159.203.8.72,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,22151,0,0
192.168.10.16,192.154.108.74,17,2017-05-07 09:13:00,123,123,0,0,0,0,0,0,0,0,48,68535,0,0
192.168.10.12,224.0.0.251,17,2017-05-07 08:59:00,5353,5353,0,0,0,0,0,0,0,0,80,80392486,0,0
192.168.10.17,91.189.89.199,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,64094662,0,0
192.168.10.17,91.189.89.198,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,65094279,0,0
192.168.10.12,204.9.54.119,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,38199,0,0
192.168.10.9,23.63.226.51,6,2017-05-07 09:14:00,14959,80,0,0,0,1,0,0,0,0,43,115569732,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,60982,53,0,0,0,0,0,0,0,0,92,60964,0,0
192.168.10.16,192.168.10.50,6,2017-05-07 09:16:00,55954,45713,0,0,0,1,0,0,0,0,904,11879,0,0
192.168.10.16,192.168.10.50,6,2017-05-07 09:16:00,55954,45713,0,1,0,0,1,0,0,0,411,1,1,0
192.168.10.50,192.168.10.16,6,2017-05-07 09:16:00,45713,55954,0,0,0,0,1,0,0,0,0,66,0,0
192.168.10.16,192.168.10.50,6,2017-05-07 09:16:00,53180,21,0,0,0,1,0,0,0,0,13,155693,0,0
192.168.10.50,192.168.10.16,6,2017-05-07 09:16:00,21,53180,0,0,0,0,1,1,0,0,0,51,0,0
192.168.10.9,172.217.6.194,6,2017-05-07 09:14:00,15007,80,0,0,0,1,0,0,0,0,18,115425837,0,0
192.168.10.9,172.217.6.194,6,2017-05-07 09:14:00,15006,80,0,0,0,1,0,0,0,0,21,115426140,0,0
192.168.10.9,52.84.93.223,6,2017-05-07 09:14:00,14990,443,0,0,0,1,0,0,0,0,157,115882032,0,0
192.168.10.9,172.217.6.194,6,2017-05-07 09:14:00,14988,80,0,0,0,1,0,0,0,0,20,115945405,0,0
52.84.93.223,192.168.10.9,6,2017-05-07 09:16:00,443,14990,0,0,0,0,1,0,0,0,6,233,0,0
192.168.10.16,173.194.207.108,6,2017-05-07 09:16:00,44172,465,0,0,0,1,0,0,0,0,130,2489357,0,0
192.168.10.16,173.194.207.108,6,2017-05-07 09:16:00,44172,465,0,1,0,0,1,0,0,0,24,17,1,0
192.168.10.9,52.84.93.132,6,2017-05-07 09:14:00,15004,443,0,0,0,1,0,0,0,0,175,116567390,0,0
192.168.10.9,172.217.6.206,6,2017-05-07 09:14:00,15019,80,0,0,0,1,0,0,0,0,74,115744786,0,0
192.168.10.9,172.217.6.206,6,2017-05-07 09:14:00,15018,80,0,0,0,1,0,0,0,0,150,115756869,0,0
192.168.10.9,172.217.6.206,6,2017-05-07 09:14:00,14985,80,0,0,0,1,0,0,0,0,150,117024974,0,0
192.168.10.9,52.94.234.174,6,2017-05-07 09:14:00,15003,80,0,0,0,1,0,0,0,0,24,116599120,0,0
192.168.10.9,172.217.6.206,6,2017-05-07 09:14:00,14982,80,0,0,0,1,0,0,0,0,189,117048675,0,0
52.84.93.132,192.168.10.9,6,2017-05-07 09:16:00,443,15004,0,0,0,0,1,0,0,0,6,4,0,0
192.168.10.9,172.217.6.206,6,2017-05-07 09:16:00,15019,80,0,0,0,0,1,0,0,0,6,6,0,0
192.168.10.9,172.217.6.206,6,2017-05-07 09:14:00,15030,80,0,0,0,1,0,0,0,0,100,116329471,0,0
192.168.10.9,23.15.4.17,6,2017-05-07 09:14:00,15045,80,0,0,0,1,0,0,0,0,32,115404967,0,0
192.168.10.25,192.168.10.255,17,2017-05-07 09:11:00,137,137,0,0,0,0,0,0,0,0,50,19,0,0
192.168.10.50,192.168.10.25,17,2017-05-07 09:11:00,137,137,0,0,0,0,0,0,0,0,62,3,0,0
192.168.10.9,52.24.139.120,6,2017-05-07 09:14:00,15147,443,0,0,0,1,0,0,0,0,183,90895614,0,0
192.168.10.9,23.61.187.27,6,2017-05-07 09:14:00,15055,80,0,0,0,1,0,0,0,0,77,115452934,0,0
192.168.10.9,209.48.71.154,6,2017-05-07 09:14:00,14989,80,0,0,0,1,0,0,0,0,386,116189718,0,0
192.168.10.9,209.48.71.112,6,2017-05-07 09:14:00,14981,80,0,0,0,1,0,0,0,0,83,116117436,0,0
192.168.10.9,23.194.140.15,6,2017-05-07 09:14:00,15049,443,0,0,0,1,0,0,0,0,380,115579425,0,0
192.168.10.9,209.48.71.112,6,2017-05-07 09:16:00,14981,80,0,0,0,0,1,1,0,0,6,37682,0,0
192.168.10.9,209.48.71.154,6,2017-05-07 09:16:00,14989,80,0,0,0,0,1,1,0,0,6,38236,0,0
192.168.10.17,91.189.91.157,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,65036835,0,0
192.168.10.9,23.194.140.15,6,2017-05-07 09:14:00,15058,443,0,0,0,1,0,0,0,0,268,116076899,0,0
192.168.10.9,23.194.140.15,6,2017-05-07 09:14:00,15048,443,0,0,0,1,0,0,0,0,844,116580946,0,0
192.168.10.5,192.168.10.3,17,2017-05-07 09:12:00,123,123,0,0,0,0,0,0,0,0,48,129,0,0
192.168.10.9,172.217.12.194,6,2017-05-07 09:14:00,14996,443,0,0,0,1,0,0,0,0,243,63807702,0,0
192.168.10.16,224.0.0.251,17,2017-05-07 09:05:00,5353,5353,0,0,0,0,0,0,0,0,118,17,0,0
192.168.10.16,104.131.53.252,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,23828,0,0
192.168.10.25,192.168.10.50,6,2017-05-07 09:16:00,49830,139,0,0,0,1,0,0,0,0,70,106415,0,0
192.168.10.9,172.217.6.194,6,2017-05-07 09:14:00,15008,80,0,0,0,1,0,0,0,0,85,118672131,0,0
192.168.10.9,31.13.80.8,6,2017-05-07 09:14:00,15135,80,0,0,0,1,0,0,0,0,68,115137324,0,0
192.168.10.25,192.168.10.50,6,2017-05-07 09:16:00,49830,139,0,0,0,0,1,1,0,0,0,50616,0,0
192.168.10.9,172.217.6.194,6,2017-05-07 09:16:00,15008,80,0,0,0,0,1,1,0,0,6,36308,0,0
192.168.10.9,172.217.7.132,6,2017-05-07 09:14:00,15028,443,0,0,0,1,0,0,0,0,154,64515191,0,0
192.168.10.9,172.217.6.226,6,2017-05-07 09:14:00,15037,443,0,0,0,1,0,0,0,0,152,64365162,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:02:00,61556,53,0,0,0,0,0,0,0,0,78,29452614,0,0
192.168.10.19,91.189.91.157,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,67036702,0,0
192.168.10.9,172.217.6.194,6,2017-05-07 09:14:00,15013,443,0,0,0,1,0,0,0,0,359,67381750,0,0
192.168.10.9,93.184.216.172,6,2017-05-07 09:14:00,15094,443,0,0,0,1,0,0,0,0,367,111101123,0,0
192.168.10.9,172.217.10.70,6,2017-05-07 09:14:00,15033,443,0,0,0,1,0,0,0,0,333,67437473,0,0
192.168.10.9,157.240.2.35,6,2017-05-07 09:14:00,15023,443,0,0,0,1,0,0,0,0,969,67767021,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,62243,53,0,0,0,0,0,0,0,0,105,61982,0,0
192.168.10.19,91.189.89.199,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,64094383,0,0
192.168.10.9,72.21.91.29,6,2017-05-07 09:14:00,14967,80,0,0,0,1,0,0,0,0,198,119792129,0,0
192.168.10.9,72.21.91.29,6,2017-05-07 09:14:00,14968,80,0,0,0,1,0,0,0,0,180,119801989,0,0
192.168.10.19,91.189.89.198,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,65094335,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:53:00,60906,53,0,0,0,0,0,0,0,0,68,77574,0,0
192.168.10.17,54.192.36.20,6,2017-05-07 09:14:00,55699,443,0,0,0,1,0,0,0,0,408,115413772,0,0
192.168.10.17,172.217.10.14,6,2017-05-07 09:14:00,53946,443,0,0,0,1,0,0,0,0,67,115691925,0,0
198.252.206.25,192.168.10.50,6,2017-05-07 09:11:00,443,36522,0,1,0,0,1,0,0,0,38,35035,1,0
192.168.10.16,216.168.252.240,6,2017-05-07 09:15:00,54520,80,0,0,0,1,0,0,0,0,104,65173212,0,0
192.168.10.17,192.168.10.255,17,2017-05-07 09:11:00,137,137,0,0,0,0,0,0,0,0,50,20,0,0
192.168.10.50,192.168.10.17,17,2017-05-07 09:11:00,137,137,0,0,0,0,0,0,0,0,62,4,0,0
192.168.10.16,192.168.10.50,6,2017-05-07 09:16:00,44028,22,0,0,0,1,0,0,0,0,111,1390013,0,0
192.168.10.16,192.168.10.50,6,2017-05-07 09:16:00,44028,22,0,0,0,0,1,1,0,0,0,184,0,0
192.168.10.12,173.194.207.109,6,2017-05-07 09:16:00,54226,465,0,0,0,1,0,0,0,0,140,1879798,0,0
192.168.10.12,173.194.207.109,6,2017-05-07 09:16:00,54226,465,0,1,0,0,1,0,0,0,24,48,1,0
192.168.10.16,192.168.10.50,6,2017-05-07 09:16:00,44030,22,0,0,0,1,0,0,0,0,108,1395361,0,0
192.168.10.16,192.168.10.50,6,2017-05-07 09:16:00,44030,22,0,0,0,0,1,1,0,0,0,184,0,0
192.168.10.17,172.217.7.132,6,2017-05-07 09:14:00,52793,443,0,0,0,1,0,0,0,0,134,115793432,0,0
192.168.10.17,54.192.37.189,6,2017-05-07 09:14:00,58604,443,0,0,0,1,0,0,0,0,1183,116059809,0,0
192.168.10.17,74.125.192.154,6,2017-05-07 09:14:00,44473,443,0,0,0,1,0,0,0,0,160,115064610,0,0
192.168.10.17,74.125.192.154,6,2017-05-07 09:16:00,44473,443,0,1,0,0,1,0,0,0,20,4,1,0
192.168.10.17,204.246.169.239,6,2017-05-07 09:14:00,51706,443,0,0,0,1,0,0,0,0,395,115405938,0,0
192.168.10.17,172.217.12.163,6,2017-05-07 09:14:00,49873,443,0,0,0,1,0,0,0,0,51,115983383,0,0
192.168.10.17,72.21.91.29,6,2017-05-07 09:14:00,56926,80,0,0,0,1,0,0,0,0,39,115832172,0,0
192.168.10.17,157.240.11.22,6,2017-05-07 09:14:00,55441,443,0,0,0,1,0,0,0,0,494,63444405,0,0
192.168.10.17,104.155.144.4,17,2017-05-07 09:14:00,123,123,0,0,0,0,0,0,0,0,48,68046044,0,0
192.168.10.17,104.20.19.183,6,2017-05-07 09:14:00,51474,443,0,0,0,1,0,0,0,0,386,65148565,0,0
